Node_ID,Date,Energy_Usage_kWh,Peak_Usage_Time,Energy_Source,Carbon_Emissions_kg_CO2
Node_229,2024-01-14,166.1560705802867,Afternoon,Grid,141.39046558054542
Node_247,2024-01-15,2632.169418209012,Evening,Solar,207.50546651485598
Node_159,2024-01-16,2634.123406556974,Evening,Generator,47.49208000557667
Node_187,2024-01-17,751.4523435961761,Evening,Grid,1160.1914525665939
Node_12,2024-01-18,1128.758441886386,Evening,Solar,1025.579324124264
Node_226,2024-01-19,1847.6473778954435,Evening,Grid,13.460999645414068
Node_164,2024-01-20,493.7160020672641,Afternoon,Solar,1021.1918819643835
Node_241,2024-01-21,1225.1329194964414,Morning,Solar,147.70681553040674
Node_124,2024-01-22,1992.540665123907,Morning,Solar,998.3154013847131
Node_146,2024-01-23,597.0961903944876,Afternoon,Generator,762.2885420845922
Node_101,2024-01-24,486.2699010860511,Afternoon,Solar,1109.3807987971618
Node_69,2024-01-25,2714.5383970450084,Evening,Solar,687.9648550001397
Node_50,2024-01-26,861.607725593721,Morning,Grid,167.86307805706102
Node_48,2024-01-27,95.95220010114733,Morning,Grid,129.14427905385384
Node_239,2024-01-28,2040.6763211795464,Morning,Grid,652.0342795758385
Node_244,2024-01-29,2890.9088405432926,Night,Grid,1051.6174487383946
Node_288,2024-01-30,1406.7659351897678,Morning,Solar,1157.9367117454715
Node_229,2024-01-31,1434.8176956417667,Morning,Generator,1074.6560931562453
Node_158,2024-02-01,1602.6662661274856,Night,Solar,1120.0376139139914
Node_49,2024-02-02,1165.4373505991161,Evening,Solar,491.73144590892593
Node_298,2024-02-03,1412.477698809044,Evening,Solar,1131.9852028136183
Node_37,2024-02-04,1906.5693982924008,Night,Solar,881.096431746045
Node_56,2024-02-05,611.7655584569969,Night,Solar,388.0027172442372
Node_128,2024-02-06,1621.3540838730949,Afternoon,Generator,905.0282721972371
Node_180,2024-02-07,804.0481585098042,Night,Grid,269.85676532999656
Node_141,2024-02-08,307.18774235363963,Night,Solar,758.3123603791298
Node_112,2024-02-09,1701.147332898222,Night,Grid,84.69489741056437
Node_268,2024-02-10,769.2615349232068,Evening,Grid,273.2791687832275
Node_120,2024-02-11,1220.350798306265,Afternoon,Grid,491.70833170988817
Node_166,2024-02-12,645.4516078083075,Morning,Grid,1188.1999680985828
Node_228,2024-02-13,2356.3577409381132,Evening,Grid,474.1958757068698
Node_112,2024-02-14,950.2473929733752,Night,Solar,303.95570654594604
Node_159,2024-02-15,1030.7133282763875,Night,Solar,524.2420986281879
Node_261,2024-02-16,888.2813736392742,Evening,Solar,97.89838885678314
Node_197,2024-02-17,904.8112066187903,Morning,Grid,414.896562718436
Node_72,2024-02-18,2686.2341065590726,Night,Grid,469.05494297052894
Node_275,2024-02-19,2624.300256104556,Morning,Grid,85.01701759368375
Node_296,2024-02-20,2187.1817010353116,Afternoon,Grid,647.4746791569852
Node_172,2024-02-21,946.0385288753217,Evening,Grid,160.6808940124835
Node_219,2024-02-22,2846.1759547876372,Evening,Solar,1138.7521623382409
Node_210,2024-02-23,1581.8635744201242,Night,Grid,87.69961892565611
Node_88,2024-02-24,1151.8189017574023,Afternoon,Solar,210.5553743046358
Node_198,2024-02-25,1929.5577827083112,Morning,Solar,268.1798159905311
Node_75,2024-02-26,2872.237686518169,Afternoon,Grid,12.11143222496872
Node_26,2024-02-27,2899.387723695761,Night,Solar,780.4018438816161
Node_102,2024-02-28,222.1022151595388,Afternoon,Grid,688.0786250875313
Node_50,2024-02-29,2432.89827256549,Night,Grid,883.0788826932045
Node_161,2024-03-01,2916.9224232743186,Evening,Grid,1053.368583977086
Node_27,2024-03-02,1225.9337723066315,Evening,Solar,208.79534583656942
Node_275,2024-03-03,2949.338782342734,Morning,Grid,1139.7361544734001
Node_188,2024-03-04,2599.969881062254,Afternoon,Grid,1076.3996098400119
Node_290,2024-03-05,1167.2402968548336,Afternoon,Grid,997.9797643018403
Node_196,2024-03-06,921.2969427056228,Afternoon,Grid,749.7778662164876
Node_108,2024-03-07,1348.8316295478623,Afternoon,Solar,137.73671162458615
Node_7,2024-03-08,2532.2099701451275,Afternoon,Grid,922.1907493012384
Node_280,2024-03-09,436.6686931666293,Evening,Grid,1179.6879042482285
Node_188,2024-03-10,1497.475789728246,Morning,Grid,148.06060440686124
Node_173,2024-03-11,2587.796901532259,Evening,Solar,494.73192007621714
Node_1,2024-03-12,578.2466276425155,Morning,Grid,1084.841716286272
Node_97,2024-03-13,620.2545953824276,Night,Solar,1084.11624093123
Node_42,2024-03-14,2092.7188100109156,Night,Grid,887.916038835416
Node_299,2024-03-15,2544.475418361769,Night,Solar,934.6504992884888
Node_24,2024-03-16,181.96879578931944,Evening,Grid,534.9543531203708
Node_72,2024-03-17,1691.933069027073,Night,Solar,977.4067185905316
Node_44,2024-03-18,236.66393960186446,Evening,Generator,984.8110732123367
Node_106,2024-03-19,894.8364550141177,Afternoon,Solar,488.4268267780318
Node_171,2024-03-20,874.6669513788107,Night,Generator,710.9263463156682
Node_119,2024-03-21,2589.925897662348,Morning,Solar,1084.8462994379288
Node_231,2024-03-22,1947.1964382374656,Afternoon,Grid,1169.3523479075543
Node_32,2024-03-23,2809.7635208132087,Evening,Grid,412.05954976068745
Node_299,2024-03-24,1091.99802389276,Afternoon,Solar,199.0189910865276
Node_241,2024-03-25,1867.2526008269558,Evening,Solar,966.4217859358575
Node_28,2024-03-26,1010.0947597940809,Morning,Grid,439.9188162931133
Node_175,2024-03-27,1481.394066515602,Evening,Grid,798.4778896192649
Node_153,2024-03-28,2743.939602597098,Night,Grid,480.7678305917955
Node_274,2024-03-29,1352.592744233296,Morning,Generator,969.4793586244696
Node_279,2024-03-30,1549.521594836745,Afternoon,Generator,6.000606438190618
Node_175,2024-01-01,1053.5433550470234,Night,Solar,1043.9520687904328
Node_185,2024-01-02,2854.2242452580786,Afternoon,Solar,469.66628203304475
Node_55,2024-01-03,969.7837772630385,Morning,Grid,42.523162551700594
Node_167,2024-01-04,1280.1330265753556,Morning,Grid,1019.929403640402
Node_295,2024-01-05,1635.359718263382,Afternoon,Solar,539.769920696338
Node_286,2024-01-06,2092.156175466353,Evening,Solar,97.86363808406229
Node_106,2024-01-07,158.63439484312622,Afternoon,Solar,36.36083312802327
Node_106,2024-01-08,2616.6358804689253,Evening,Grid,608.5626732134651
Node_283,2024-01-09,2785.6687141633606,Morning,Grid,442.2958451519929
Node_106,2024-01-10,844.6144103286816,Morning,Grid,676.6221504869824
Node_54,2024-01-11,1754.408001798579,Morning,Generator,1121.3892010259162
Node_174,2024-01-12,1157.637194326024,Evening,Grid,667.6982660497459
Node_278,2024-01-13,1864.5211883743088,Afternoon,Grid,457.03825867604684
Node_195,2024-01-14,827.566244130485,Morning,Solar,440.0095158855409
Node_133,2024-01-15,2269.6993029088353,Morning,Solar,527.3499655823379
Node_7,2024-01-16,563.8617629058824,Night,Solar,893.1974667144148
Node_281,2024-01-17,1809.5934381657603,Morning,Solar,1113.8948822340117
Node_52,2024-01-18,1548.112315582971,Morning,Grid,624.2349702127506
Node_193,2024-01-19,631.7748429781387,Morning,Solar,1160.5374519632956
Node_285,2024-01-20,2237.5764465144907,Morning,Generator,1095.99349873852
Node_275,2024-01-21,2165.8836831032622,Night,Solar,412.7579236899124
Node_158,2024-01-22,2784.402225131327,Evening,Grid,237.7095955003098
Node_47,2024-01-23,850.321622810524,Morning,Generator,521.6531525329184
Node_189,2024-01-24,345.7295211258296,Morning,Generator,45.02588458470845
Node_153,2024-01-25,1582.645580880592,Evening,Generator,589.1377170786427
Node_2,2024-01-26,804.4105232909055,Evening,Grid,1011.598098565573
Node_59,2024-01-27,1625.1870938359496,Afternoon,Grid,690.2634333141777
Node_237,2024-01-28,1625.6019794163496,Evening,Solar,213.5140126666739
Node_44,2024-01-29,456.3874270840695,Afternoon,Grid,32.86022633331888
Node_7,2024-01-30,2513.2034496430947,Evening,Solar,148.2987558270733
Node_252,2024-01-31,591.0492615445586,Afternoon,Grid,716.582531730984
Node_27,2024-02-01,266.0649621760591,Morning,Solar,1076.1307011775632
Node_255,2024-02-02,2174.9352087461884,Morning,Grid,798.2704815343477
Node_262,2024-02-03,2782.662879421124,Night,Grid,1003.4339014198765
Node_72,2024-02-04,1763.6809401342,Morning,Solar,44.22539875963471
Node_252,2024-02-05,2234.338028169971,Night,Grid,840.3940771478113
Node_54,2024-02-06,1155.0964663986422,Night,Grid,247.54261178167957
Node_233,2024-02-07,2983.2347369704976,Night,Solar,1052.1166913406773
Node_150,2024-02-08,717.2903018080432,Evening,Solar,781.5654604012985
Node_241,2024-02-09,184.56808415253437,Afternoon,Grid,359.9780208296924
Node_240,2024-02-10,30.687722631637435,Afternoon,Solar,769.9342776079525
Node_210,2024-02-11,428.1805439500595,Evening,Grid,210.45214380644916
Node_7,2024-02-12,2339.4792941450078,Night,Solar,322.29185838900565
Node_98,2024-02-13,1332.8599618777391,Morning,Generator,1048.4631050648488
Node_70,2024-02-14,14.719382230502216,Afternoon,Grid,188.8961215951375
Node_276,2024-02-15,2028.7477188380058,Evening,Grid,126.84828344060408
Node_245,2024-02-16,2164.9124779629524,Morning,Grid,336.45292683458655
Node_69,2024-02-17,1546.686440091544,Afternoon,Generator,472.2574012785785
Node_116,2024-02-18,470.3862117646015,Morning,Grid,59.01452386333075
Node_276,2024-02-19,1846.0200889476105,Night,Grid,63.42260662050251
Node_141,2024-02-20,377.33370275631364,Night,Solar,669.4330664410226
Node_43,2024-02-21,2546.186916329799,Morning,Grid,1155.3279799458985
Node_167,2024-02-22,38.30713653940698,Morning,Solar,761.1738542009431
Node_269,2024-02-23,2469.438406965942,Morning,Solar,957.1707685134767
Node_22,2024-02-24,1131.7018467547853,Morning,Generator,1136.3060322853319
Node_195,2024-02-25,2383.042045002771,Evening,Generator,820.3311483582282
Node_300,2024-02-26,492.320347469992,Morning,Grid,496.06780400176405
Node_156,2024-02-27,945.070135835187,Morning,Solar,979.2439288116013
Node_119,2024-02-28,1014.8641356240114,Afternoon,Solar,856.0499535675328
Node_291,2024-02-29,684.3165000111718,Afternoon,Solar,319.2781199172476
Node_181,2024-03-01,2536.2592441181,Evening,Solar,186.1147426611054
Node_73,2024-03-02,2703.943951745367,Evening,Grid,824.6485118335877
Node_253,2024-03-03,1310.2995933040904,Night,Generator,501.47531727785383
Node_85,2024-03-04,129.92168512561733,Night,Solar,986.2003597710013
Node_173,2024-03-05,1239.0094324398663,Evening,Solar,139.39216240762605
Node_37,2024-03-06,514.7299719770585,Afternoon,Generator,929.4080319968967
Node_251,2024-03-07,493.5213552403132,Night,Grid,1054.2305237685548
Node_131,2024-03-08,2749.140028918668,Night,Solar,23.98111826000571
Node_121,2024-03-09,20.404996098781247,Morning,Grid,840.7827494456642
Node_48,2024-03-10,540.081190339262,Night,Grid,230.0629338307734
Node_244,2024-03-11,1839.822049006405,Evening,Grid,931.8465119978628
Node_10,2024-03-12,2789.4653322229474,Afternoon,Grid,855.8236557738418
Node_110,2024-03-13,695.3053922939458,Afternoon,Solar,721.0575120188253
Node_18,2024-03-14,909.3221221333025,Night,Grid,57.09676960648382
Node_93,2024-03-15,374.83597961451943,Evening,Solar,445.44745245337197
Node_118,2024-03-16,893.0556862150564,Afternoon,Generator,695.0418583193058
Node_224,2024-03-17,2659.4617855765277,Morning,Generator,247.75901796797072
Node_34,2024-03-18,885.1285570643851,Evening,Solar,391.39005753213917
Node_64,2024-03-19,2265.3927566771126,Morning,Grid,821.96804045359
Node_28,2024-03-20,1483.5368160882617,Evening,Grid,491.30641517207465
Node_176,2024-03-21,1754.7280682001692,Morning,Grid,421.30601102646466
Node_104,2024-03-22,188.77734879845684,Night,Grid,348.8145439020631
Node_34,2024-03-23,2358.301025721921,Evening,Grid,299.0984080122193
Node_203,2024-03-24,1988.368565643225,Afternoon,Grid,1001.3559656883381
Node_187,2024-03-25,606.0130935440154,Evening,Solar,615.9852382449644
Node_237,2024-03-26,699.0561642276156,Afternoon,Solar,384.32054320244333
Node_123,2024-03-27,320.4462757988544,Morning,Solar,1000.0470630711192
Node_151,2024-03-28,2786.4993789961695,Evening,Generator,872.8801394641123
Node_70,2024-03-29,1762.1109600476934,Afternoon,Grid,624.8043419820166
Node_285,2024-03-30,326.51334090021555,Morning,Generator,553.2208443822102
Node_131,2024-01-01,2088.1431437084443,Night,Grid,581.3927695159518
Node_201,2024-01-02,502.23336857363324,Evening,Solar,817.1000510151023
Node_15,2024-01-03,1255.6407838098019,Night,Solar,758.4048327553041
Node_278,2024-01-04,1307.7678048478647,Afternoon,Grid,973.0005661338793
Node_113,2024-01-05,1204.224425039138,Night,Solar,792.7921926235136
Node_27,2024-01-06,2642.6023012178534,Evening,Solar,565.4038171117826
Node_160,2024-01-07,1501.7795786073596,Afternoon,Solar,1180.5220760098302
Node_257,2024-01-08,2936.5127706843323,Night,Solar,1121.7909889841546
Node_263,2024-01-09,174.09191455505768,Morning,Grid,352.4361038996559
Node_253,2024-01-10,2270.126582467294,Evening,Grid,127.80996665823372
Node_63,2024-01-11,2189.896398411842,Night,Generator,620.4446876263544
Node_237,2024-01-12,1910.2517809296994,Morning,Grid,288.14573749155096
Node_47,2024-01-13,2263.629376965519,Night,Solar,386.69858539826765
Node_181,2024-01-14,895.1031527679793,Night,Grid,581.2921228923399
Node_234,2024-01-15,857.094455743262,Night,Grid,949.9387443837543
Node_59,2024-01-16,2212.4268765895354,Morning,Solar,968.4023929048046
Node_300,2024-01-17,1022.3325925359059,Afternoon,Solar,82.98886359074247
Node_30,2024-01-18,1527.3690840417366,Morning,Grid,631.4366316247201
Node_200,2024-01-19,1472.9633948684382,Afternoon,Generator,32.21331925960429
Node_198,2024-01-20,212.67623370999087,Morning,Solar,88.11653102984327
Node_70,2024-01-21,1001.6027461205392,Night,Grid,488.3807913225145
Node_251,2024-01-22,1780.470581574072,Night,Solar,565.0951343375885
Node_49,2024-01-23,2047.137759337043,Morning,Solar,668.2254286549804
Node_99,2024-01-24,2036.8472643671164,Night,Grid,613.7305844632925
Node_56,2024-01-25,2828.013130616926,Morning,Generator,47.46885718374373
Node_170,2024-01-26,2312.163595378243,Night,Solar,512.3548014718288
Node_126,2024-01-27,2797.1320078469494,Afternoon,Solar,41.1601150514175
Node_82,2024-01-28,2011.756053713871,Afternoon,Solar,719.304971893133
Node_13,2024-01-29,544.8768222935307,Evening,Solar,948.3084553471804
Node_176,2024-01-30,377.58784555761486,Evening,Solar,51.675464845071346
Node_4,2024-01-31,723.8315048723235,Evening,Grid,524.9527021260122
Node_152,2024-02-01,566.4721946953755,Afternoon,Solar,814.4674148562472
Node_265,2024-02-02,1978.521468906209,Morning,Solar,1161.142555755912
Node_32,2024-02-03,693.3954829347815,Afternoon,Grid,562.7555623669556
Node_102,2024-02-04,411.09481975160355,Evening,Solar,164.19403565410002
Node_222,2024-02-05,62.47347571129702,Afternoon,Solar,1160.9411890759
Node_92,2024-02-06,1683.1084246734815,Afternoon,Grid,69.73247574845631
Node_209,2024-02-07,538.9166069869124,Afternoon,Grid,816.5168156382088
Node_8,2024-02-08,1001.0253071517611,Morning,Solar,477.244212137712
Node_256,2024-02-09,725.0668362412155,Morning,Generator,449.96996240345555
Node_175,2024-02-10,925.7283601854234,Night,Grid,145.93694161674983
Node_191,2024-02-11,21.844043994479073,Night,Grid,7.787710331039908
Node_222,2024-02-12,1943.2382238832956,Evening,Solar,854.499821259839
Node_263,2024-02-13,1099.5364164159548,Morning,Grid,1009.4813389462981
Node_230,2024-02-14,1289.747450557738,Evening,Grid,771.2115114430527
Node_193,2024-02-15,2673.3784991758366,Evening,Generator,35.981168232222245
Node_228,2024-02-16,2835.6665412198754,Evening,Grid,1184.7957283685032
Node_252,2024-02-17,1757.8346949695333,Evening,Grid,813.1149294580324
Node_274,2024-02-18,1904.9421575880067,Evening,Grid,635.8914078463923
Node_252,2024-02-19,1005.3880139879617,Evening,Generator,476.17354227836097
Node_247,2024-02-20,2086.28828573759,Evening,Generator,252.56333373511296
Node_162,2024-02-21,2309.9832346310627,Afternoon,Grid,202.2831175438625
Node_264,2024-02-22,1642.450782893855,Afternoon,Solar,192.15573160888312
Node_234,2024-02-23,2200.93187069617,Evening,Generator,204.18820849179704
Node_36,2024-02-24,262.6176595543152,Night,Solar,586.6563317724587
Node_129,2024-02-25,2989.704249691612,Afternoon,Generator,650.7032954153549
Node_280,2024-02-26,107.85030611091031,Morning,Grid,135.7551933990229
Node_125,2024-02-27,2292.765164961169,Night,Solar,45.2975690218148
Node_118,2024-02-28,2747.4444109942606,Evening,Solar,934.0613267932084
Node_299,2024-02-29,2598.1175532836937,Afternoon,Solar,856.4449964969893
Node_228,2024-03-01,26.978158475081504,Night,Generator,575.4499380706817
Node_67,2024-03-02,549.0504703718136,Morning,Generator,585.5526168648505
Node_236,2024-03-03,1088.4270207341733,Night,Grid,1124.2427867376389
Node_104,2024-03-04,1399.967680418761,Morning,Generator,550.9575581829187
Node_148,2024-03-05,2798.89932608142,Night,Grid,710.0086385219745
Node_251,2024-03-06,1926.6444866570203,Evening,Solar,368.0277706398541
Node_106,2024-03-07,2891.8018686079517,Night,Solar,1199.856365575536
Node_124,2024-03-08,1723.0324861963138,Evening,Solar,59.58718976142645
Node_142,2024-03-09,693.5299265666482,Morning,Solar,863.4765545067473
Node_82,2024-03-10,1363.4092082174122,Afternoon,Solar,772.3745447571292
Node_17,2024-03-11,1584.2497518427149,Night,Solar,824.4086040216042
Node_291,2024-03-12,2106.9519024003503,Morning,Generator,888.3636888750323
Node_77,2024-03-13,1620.6141969798166,Evening,Generator,126.20804742753721
Node_63,2024-03-14,868.436975823961,Afternoon,Grid,938.7667821373218
Node_270,2024-03-15,2130.723658010535,Afternoon,Solar,502.81556498043034
Node_119,2024-03-16,1955.9787941166126,Evening,Solar,285.1256237394234
Node_139,2024-03-17,822.170038257237,Night,Solar,530.7680284164661
Node_114,2024-03-18,1664.6802183739078,Afternoon,Generator,994.8587123420649
Node_280,2024-03-19,2974.082453014333,Night,Grid,506.74262281116273
Node_251,2024-03-20,1971.1697320167743,Afternoon,Solar,1104.2169057899716
Node_79,2024-03-21,406.79129550875615,Evening,Grid,455.7374312981975
Node_165,2024-03-22,706.779680561146,Evening,Solar,730.7063627239929
Node_270,2024-03-23,376.5213581230722,Afternoon,Grid,1108.5609151328135
Node_262,2024-03-24,2318.1725585040053,Evening,Grid,1168.518146402703
Node_285,2024-03-25,437.73161880563265,Morning,Grid,595.1774987379983
Node_63,2024-03-26,2143.059620747067,Afternoon,Grid,906.41780720664
Node_297,2024-03-27,496.4650473588687,Afternoon,Solar,729.6175628481254
Node_17,2024-03-28,539.7084570516366,Night,Grid,836.7708716479304
Node_1,2024-03-29,255.08785532554344,Evening,Grid,696.6753569969144
Node_49,2024-03-30,1287.3761639962092,Evening,Grid,1084.4743213750642
Node_75,2024-01-01,2142.8169020952337,Evening,Grid,944.1850388592306
Node_42,2024-01-02,165.35313777949662,Afternoon,Grid,250.3204956041186
Node_45,2024-01-03,1137.542116869613,Night,Solar,685.1459970696094
Node_290,2024-01-04,1080.5417101771216,Morning,Grid,1018.1569255288356
Node_168,2024-01-05,2379.2816221392604,Night,Solar,1013.5444896098244
Node_205,2024-01-06,1441.8785304342514,Evening,Solar,796.8794017465838
Node_30,2024-01-07,504.855385397299,Evening,Solar,433.9142053607861
Node_150,2024-01-08,2626.461291545245,Night,Solar,1121.191418613338
Node_53,2024-01-09,2251.7556002995107,Afternoon,Solar,328.7965839342884
Node_151,2024-01-10,790.1402080267482,Evening,Solar,952.1762858661598
Node_129,2024-01-11,235.57149042452681,Evening,Grid,966.8976006867024
Node_136,2024-01-12,602.2726894277921,Morning,Grid,312.28446410912596
Node_254,2024-01-13,2739.3658451883825,Evening,Generator,1009.6815653720469
Node_131,2024-01-14,2584.3625985380404,Morning,Grid,670.9360266667157
Node_171,2024-01-15,1359.5858459612148,Evening,Solar,997.129176176705
Node_96,2024-01-16,2058.076755061388,Night,Grid,625.8366957148166
Node_226,2024-01-17,585.7526357637497,Morning,Grid,771.8208893438207
Node_178,2024-01-18,2491.142284367227,Night,Grid,452.89482975289934
Node_60,2024-01-19,1215.6968802151048,Morning,Solar,319.83392466383987
Node_280,2024-01-20,671.6642188339537,Evening,Solar,271.6992251127054
Node_271,2024-01-21,2440.1172572929063,Evening,Grid,1132.0326098487617
Node_100,2024-01-22,1845.5034990358213,Afternoon,Solar,401.8983820857626
Node_63,2024-01-23,290.12431147104104,Night,Generator,392.2456787211829
Node_167,2024-01-24,2721.8247367091953,Morning,Grid,1026.052241582537
Node_21,2024-01-25,1633.540706362745,Morning,Grid,305.33919314132214
Node_236,2024-01-26,2713.1457984465833,Evening,Solar,997.4744900210989
Node_187,2024-01-27,2262.269390209427,Afternoon,Generator,1071.7006407944154
Node_100,2024-01-28,634.1639996657808,Afternoon,Solar,640.9640256486654
Node_194,2024-01-29,2929.7705684418356,Evening,Generator,1002.3690226293421
Node_281,2024-01-30,834.0301501095626,Evening,Grid,672.9741564452494
Node_8,2024-01-31,2366.3774086229373,Night,Solar,39.56438814095883
Node_91,2024-02-01,915.0496773953607,Night,Grid,287.1884373716499
Node_105,2024-02-02,543.6617375305881,Evening,Grid,1141.3365680923048
Node_69,2024-02-03,609.8475697004131,Evening,Grid,1081.2417260151456
Node_239,2024-02-04,2647.964049540515,Evening,Generator,359.4564838272932
Node_252,2024-02-05,26.11147647227911,Night,Solar,382.87339702929285
Node_11,2024-02-06,1931.0444328213673,Evening,Grid,391.86946477611576
Node_124,2024-02-07,1049.6077488176206,Night,Grid,884.8949402281773
Node_82,2024-02-08,2504.989267185898,Night,Grid,336.6012715759939
Node_78,2024-02-09,2273.879176322323,Morning,Solar,1196.9640643597763
Node_255,2024-02-10,842.5442373382898,Morning,Grid,282.33742645813817
Node_77,2024-02-11,1736.4572064707818,Night,Solar,251.67571656081876
Node_177,2024-02-12,2004.5122712680802,Night,Solar,1084.3827076191437
Node_231,2024-02-13,1637.2886645798865,Morning,Solar,1043.5866311905868
Node_159,2024-02-14,1435.4231822630995,Evening,Grid,1174.1913847584901
Node_1,2024-02-15,1395.6084823899196,Afternoon,Solar,741.405698523183
Node_71,2024-02-16,724.8576565132398,Evening,Grid,1044.6587040611903
Node_54,2024-02-17,698.1122770134207,Afternoon,Generator,424.35893333352095
Node_220,2024-02-18,415.4797334351043,Night,Solar,74.23684093736975
Node_184,2024-02-19,1397.6118907855052,Evening,Solar,283.96288393649036
Node_244,2024-02-20,1451.6524475121444,Evening,Grid,955.9831562390222
Node_9,2024-02-21,1215.7637553883487,Afternoon,Grid,505.6655400951379
Node_111,2024-02-22,1685.8041242047175,Night,Grid,1094.5119791952625
Node_71,2024-02-23,2206.7529967713626,Morning,Generator,220.73051999023102
Node_20,2024-02-24,196.73935526530403,Evening,Grid,776.1093062355726
Node_114,2024-02-25,2925.7359441368085,Evening,Grid,226.72576683934943
Node_222,2024-02-26,2881.1442700534494,Evening,Solar,1162.27751600165
Node_185,2024-02-27,1744.97744131921,Night,Grid,393.6944145804336
Node_135,2024-02-28,1517.954584354016,Afternoon,Generator,604.275484739678
Node_131,2024-02-29,2463.5286777219994,Evening,Grid,998.5009892426345
Node_228,2024-03-01,91.12798323084039,Afternoon,Grid,29.09829483488439
Node_50,2024-03-02,527.724281533713,Morning,Grid,1086.8013308008656
Node_194,2024-03-03,2761.54642465754,Night,Grid,1007.7702711607875
Node_65,2024-03-04,113.62311550738974,Night,Solar,1030.2139867325104
Node_211,2024-03-05,1756.9566652877743,Afternoon,Solar,719.7104289652754
Node_141,2024-03-06,1360.61941942932,Afternoon,Generator,309.93399883963644
Node_23,2024-03-07,2151.1571664395788,Afternoon,Solar,111.92887746468196
Node_142,2024-03-08,1520.491032791346,Morning,Grid,276.5191504817101
Node_256,2024-03-09,2938.9256829556903,Morning,Solar,251.22503495752707
Node_24,2024-03-10,926.2146665452816,Afternoon,Grid,647.9950403293631
Node_263,2024-03-11,1347.019438282148,Night,Grid,793.2853828742733
Node_195,2024-03-12,1916.2464844755336,Evening,Grid,655.37885432495
Node_67,2024-03-13,1798.601105165664,Night,Solar,737.1237260196443
Node_194,2024-03-14,1920.9485103229856,Afternoon,Grid,1116.5718564172996
Node_294,2024-03-15,682.6034111632167,Night,Grid,303.64138638622217
Node_277,2024-03-16,2513.1636371379213,Evening,Solar,619.4073920579085
Node_39,2024-03-17,734.462671499328,Morning,Solar,96.31360897111516
Node_198,2024-03-18,29.56759396587388,Afternoon,Generator,512.940567351758
Node_71,2024-03-19,123.69918375637467,Evening,Grid,1147.7953010981862
Node_24,2024-03-20,2205.70264197372,Evening,Grid,43.209887610662335
Node_217,2024-03-21,903.9041373168579,Evening,Grid,735.0940018038997
Node_13,2024-03-22,2068.506877558086,Morning,Grid,553.107044326148
Node_287,2024-03-23,1603.6851760095876,Morning,Solar,704.3204030531973
Node_280,2024-03-24,1857.8301596167298,Night,Grid,185.77523351651953
Node_64,2024-03-25,2210.266734206747,Afternoon,Grid,8.437596972780025
Node_294,2024-03-26,565.6149741162201,Evening,Generator,7.41847029291876
Node_62,2024-03-27,882.6326306368985,Night,Solar,159.86977268273003
Node_124,2024-03-28,1843.8300319262776,Morning,Grid,1049.7518068781637
Node_180,2024-03-29,1968.6620363756458,Afternoon,Solar,651.9357461968624
Node_117,2024-03-30,921.3150454347469,Afternoon,Solar,855.432104620462
Node_9,2024-01-01,2583.169346412023,Night,Grid,418.34865060925637
Node_44,2024-01-02,795.5817651141432,Morning,Generator,964.5428369454892
Node_271,2024-01-03,2984.591604773727,Morning,Grid,221.54521079448256
Node_119,2024-01-04,2280.012732358738,Afternoon,Grid,324.9453016029271
Node_148,2024-01-05,1957.1540030956398,Morning,Grid,169.38541957521795
Node_196,2024-01-06,2050.7839561411765,Afternoon,Generator,1163.4841606714608
Node_97,2024-01-07,2339.1271411737075,Night,Grid,601.1399449198691
Node_23,2024-01-08,494.66755762049286,Morning,Solar,459.16821699850027
Node_267,2024-01-09,475.84608742470033,Evening,Solar,1071.998859445759
Node_59,2024-01-10,1651.1235098697546,Evening,Grid,1040.703245857133
Node_112,2024-01-11,663.3926515948716,Morning,Solar,539.0894086324786
Node_245,2024-01-12,530.6092797193227,Afternoon,Grid,451.53426308460325
Node_106,2024-01-13,62.30613924087867,Afternoon,Solar,1014.3639376430194
Node_164,2024-01-14,2422.670241838089,Night,Solar,437.72552192700516
Node_122,2024-01-15,1575.0321731378192,Evening,Grid,650.4167601943418
Node_206,2024-01-16,1074.2326776169505,Afternoon,Generator,767.8663479815681
Node_271,2024-01-17,1812.8695866078795,Night,Grid,238.410898184642
Node_132,2024-01-18,458.5661965420024,Night,Solar,938.8753741100169
Node_139,2024-01-19,2567.2735139576457,Morning,Generator,1114.8798786374111
Node_247,2024-01-20,1997.1787808628676,Afternoon,Grid,249.69653775425226
Node_218,2024-01-21,451.32768006247073,Afternoon,Generator,563.4865104883307
Node_75,2024-01-22,2533.1574842075456,Afternoon,Grid,154.44161583869231
Node_214,2024-01-23,2698.6249705671357,Evening,Grid,56.669851440733204
Node_217,2024-01-24,2698.0850419265216,Night,Grid,724.6550716950464
Node_266,2024-01-25,838.4543452076941,Morning,Grid,203.83151314031426
Node_204,2024-01-26,749.4392579424614,Evening,Solar,201.53128105995066
Node_146,2024-01-27,2517.045874595575,Morning,Grid,859.0051478998354
Node_191,2024-01-28,2649.234619060535,Afternoon,Grid,628.6453859538899
Node_23,2024-01-29,2788.368273717349,Evening,Grid,974.4751810522632
Node_63,2024-01-30,1427.356457886308,Afternoon,Grid,201.65146421375516
Node_159,2024-01-31,1771.5222897322844,Evening,Solar,278.5643886357187
Node_172,2024-02-01,916.8493930918399,Night,Generator,794.4116897664593
