Date,Time,Node_ID,Data_Usage_GB,Peak_Usage_GB,Downtime_Events,Type,Region,Latitude,Longitude,Population_Served,Connectivity_Status,Existing_Infrastructure
2024-03-04,01:00:00,Node_85,123.738784244616,36.7323886197554,9,School,Pacific Ocean,-1.6592230874113625,-86.51702940781263,2040,Unconnected,Yes
2024-03-04,02:00:00,Node_91,118.210222370723,214.906887888301,14,School,Pacific Ocean,2.899866945744975,-171.36604698901772,12507,Connected,Yes
2024-03-04,03:00:00,Node_32,83.5637455963728,175.159428693538,12,Government Office,United States,33.24505330201585,-177.267446031494,10943,Connected,Yes
2024-03-04,04:00:00,Node_296,42.1318628152222,281.595955635298,1,School,China,43.02883803069082,101.68278534109078,1845,Connected,No
2024-03-04,05:00:00,Node_73,54.8385360425255,182.144393316417,1,School,United States,41.1983428291835,-104.82970794708342,6934,Unconnected,Yes
2024-03-04,06:00:00,Node_25,89.4150643468903,126.176637108057,7,Health Center,Russia,42.12996552319396,134.35214891650344,5138,Unconnected,Yes
2024-03-04,07:00:00,Node_24,54.348791986028,73.0994740767522,7,Health Center,Atlantic Ocean,28.56206193057244,-37.14903879629094,14714,Connected,Yes
2024-03-04,08:00:00,Node_269,78.0100501610409,148.457768134204,9,Government Office,Portugal,49.24631608934431,-21.555268454963112,16803,Connected,Yes
2024-03-04,09:00:00,Node_6,18.9258936589998,10.8840597952719,2,Health Center,South Atlantic Ocean,-43.697063435980745,-12.675467669413166,11704,Connected,No
2024-03-04,10:00:00,Node_210,96.1136365407675,106.604876041462,3,Government Office,Russia,78.02698167175006,22.35817066930329,6595,Connected,No
2024-03-04,11:00:00,Node_10,138.955274803123,96.3866104265573,9,Health Center,Russia,83.25545023596217,110.66448755210403,3207,Connected,Yes
2024-03-04,12:00:00,Node_82,58.9847269981084,119.991196188746,3,Health Center,Indian Ocean,-49.46118857430042,103.93333810660948,6075,Connected,Yes
2024-03-04,13:00:00,Node_93,71.8420566248441,57.4195160460411,0,School,Pacific Ocean,30.01411142539241,151.9740923011891,11022,Unconnected,Yes
2024-03-04,14:00:00,Node_279,104.334780081057,256.799778574974,0,School,Russia,68.80042375211701,122.868314989836,15152,Unconnected,Yes
2024-03-04,15:00:00,Node_99,38.7936204615279,212.502505409551,4,Government Office,South Atlantic Ocean,-60.133439007807766,0.9180440178710968,17113,Connected,Yes
2024-03-04,16:00:00,Node_193,53.4447091235895,242.014750402142,4,School,Antarctica,-78.15973453306174,64.86987189688517,19945,Connected,No
2024-03-04,17:00:00,Node_67,51.1120851234105,208.937216676791,13,Health Center,Russia,76.09116662674631,-171.968029793321,14157,Unconnected,Yes
2024-03-04,18:00:00,Node_202,50.0268411920099,21.9251273257374,9,Health Center,South Africa,-60.87170020687084,26.01238935132088,6849,Unconnected,Yes
2024-03-04,19:00:00,Node_251,134.117295378206,161.680630942786,8,School,Saudi Arabia,22.655886073167537,44.940787837129335,7381,Connected,Yes
2024-03-04,20:00:00,Node_216,20.6556845147798,241.423680576891,4,School,Uruguay,-33.66334780865539,-56.68160972503337,1547,Connected,Yes
2024-03-04,21:00:00,Node_55,28.0802980884186,37.1959856392962,9,Health Center,France,45.159485982213454,3.810192142254635,16295,Unconnected,No
2024-03-04,22:00:00,Node_102,33.7921174975188,24.909149336652,14,Health Center,Greenland,72.1752685983466,-24.83320849855096,18972,Unconnected,Yes
2024-03-04,23:00:00,Node_2,24.3023576666878,55.1654929623666,9,Health Center,French Polynesia,-25.48424958545918,-157.74848182227538,1403,Connected,Yes
2024-03-05,00:00:00,Node_52,57.5591307445673,281.65472084502,0,Health Center,Pacific Ocean,13.57399348059836,-105.74641234137964,11917,Connected,Yes
2024-03-05,01:00:00,Node_238,91.0839633171258,83.8089456349944,1,Health Center,India,12.821641479237227,60.97985961941794,14644,Connected,Yes
2024-03-05,02:00:00,Node_72,124.426987142994,163.485833006484,1,School,Indian Ocean,10.31447422595778,91.61600376201947,18636,Unconnected,Yes
2024-03-05,03:00:00,Node_271,127.606859124184,271.556849954995,10,Health Center,Indian Ocean,-58.04602455116861,84.67586809390957,15126,Connected,No
2024-03-05,04:00:00,Node_286,110.065527665406,65.5773800952846,14,Government Office,Russia,75.07336310169893,90.2750047688246,8936,Connected,Yes
2024-03-05,05:00:00,Node_205,65.8018612890725,278.389700688235,8,School,Kazakhstan,52.128057702799,55.31539456893424,18528,Unconnected,Yes
2024-03-05,06:00:00,Node_223,91.9939669704804,5.79652346219873,9,Health Center,Pacific Ocean,1.1188345588360278,-155.54834307137952,4264,Connected,Yes
2024-03-05,07:00:00,Node_175,140.926168469161,125.756818963947,6,Health Center,Antarctica,-71.60991308493834,40.20129831297214,19944,Connected,Yes
2024-03-05,08:00:00,Node_245,129.496960375662,242.388275853129,0,School,Russia,43.070132753961104,145.638925462592,2571,Connected,Yes
2024-03-05,09:00:00,Node_161,74.9279843320419,122.985323656045,6,School,Argentina,-45.34505122153871,-61.65917609695924,7724,Connected,Yes
2024-03-05,10:00:00,Node_9,55.1902611956979,168.42144992868,14,School,South Atlantic Ocean,-43.492342831069685,-29.178955428981283,13261,Unconnected,Yes
2024-03-05,11:00:00,Node_287,54.3403183262044,278.757567065119,14,Health Center,Pacific Ocean,-43.85922672729572,165.90293851362276,5785,Unconnected,Yes
2024-03-05,12:00:00,Node_27,59.7185903460617,233.960020466957,9,Health Center,South Atlantic Ocean,-32.70759673728293,-34.898781814565496,3089,Connected,Yes
2024-03-05,13:00:00,Node_208,87.8435529001419,218.419237316412,10,School,Chile,-53.83980707279615,-83.65391013591466,14705,Unconnected,Yes
2024-03-05,14:00:00,Node_233,98.0471080795167,204.567832629573,7,Health Center,Russia,68.16318460556602,24.63432013704121,14873,Connected,Yes
2024-03-05,15:00:00,Node_175,130.332622951108,150.375423895679,6,Health Center,Antarctica,-71.60991308493834,40.20129831297214,19944,Connected,Yes
2024-03-05,16:00:00,Node_257,80.1990887696745,190.937146059009,2,School,Pacific Ocean,-68.0940487904686,-132.1858335309313,13148,Unconnected,Yes
2024-03-05,17:00:00,Node_268,128.534678783396,21.2318449113074,8,School,Brazil,-12.435548372787052,-46.90759230355076,9083,Connected,Yes
2024-03-05,18:00:00,Node_199,16.7784032534814,25.2322376551804,5,School,Myanmar,25.00364737035973,98.62545280670412,19243,Connected,Yes
2024-03-05,19:00:00,Node_201,76.6954647875471,165.831623861748,12,School,Namibia,-21.64554736014287,21.005986899715936,13290,Connected,Yes
2024-03-05,20:00:00,Node_79,135.260817411194,217.204318723846,6,Government Office,Pacific Ocean,9.95551696913016,-131.51242754701585,4445,Connected,No
2024-03-05,21:00:00,Node_62,1.41425272690209,275.61273379507,6,School,Indian Ocean,-17.545657449494797,75.72125935993671,5106,Connected,Yes
2024-03-05,22:00:00,Node_94,67.3802578882792,219.743711446071,13,School,Pacific Ocean,-45.35912575242565,-161.87896357457296,15592,Connected,No
2024-03-05,23:00:00,Node_148,120.542778959459,170.715291468653,6,Health Center,Pacific Ocean,-65.87570977798126,-178.34463773059431,11419,Connected,Yes
2024-03-06,00:00:00,Node_125,15.6920800636911,256.022341038489,10,School,Norway,67.1675615651996,3.148166895696903,17575,Connected,Yes
2024-03-06,01:00:00,Node_105,82.8207975149325,249.159865533947,10,Health Center,Atlantic Ocean,31.62583558297669,-22.555525597318905,4486,Unconnected,Yes
2024-03-06,02:00:00,Node_21,108.092832056687,67.8530175040333,11,Health Center,Nepal,29.463823179196535,82.04164994059073,14169,Connected,Yes
2024-03-06,03:00:00,Node_158,4.24415865740607,249.154971226474,12,Government Office,Canada,59.27167604397803,-113.6956896875958,8591,Connected,Yes
2024-03-06,04:00:00,Node_109,56.5247454568333,203.417809884734,12,Health Center,Pacific Ocean,-34.91709919138074,-134.40983244301435,3192,Connected,Yes
2024-03-06,05:00:00,Node_107,33.5784091364973,78.9646423186074,10,School,Pacific Ocean,-19.243805553935687,160.32732888447435,7864,Connected,Yes
2024-03-06,06:00:00,Node_136,73.8204200998665,249.069288465052,1,Health Center,Russia,65.46915438091713,153.2036071632391,1054,Connected,No
2024-03-06,07:00:00,Node_215,17.9364707958467,193.224242325526,9,Health Center,Argentina,-45.80796844349493,-62.00394249213494,16320,Connected,Yes
2024-03-06,08:00:00,Node_78,14.6585798622959,128.325751151779,10,Health Center,Japan,40.966873650181896,140.48332883548653,2511,Connected,No
2024-03-06,09:00:00,Node_176,57.2661621558882,160.595815030421,7,School,India,21.71576575030704,82.00937848063614,16615,Connected,Yes
2024-03-06,10:00:00,Node_109,56.5259233830288,81.9028134776815,5,Health Center,Pacific Ocean,-34.91709919138074,-134.40983244301435,3192,Connected,Yes
2024-03-06,11:00:00,Node_228,33.9704714862162,11.1397601263325,4,Government Office,Russia,62.96207734350807,136.69193715630308,7589,Unconnected,No
2024-03-06,12:00:00,Node_19,146.421788031391,191.827479169794,6,Health Center,Indian Ocean,-33.30179268551746,81.81633110628297,4777,Connected,Yes
2024-03-06,13:00:00,Node_223,142.120293043925,196.821838414941,10,Health Center,Pacific Ocean,1.1188345588360278,-155.54834307137952,4264,Connected,Yes
2024-03-06,14:00:00,Node_54,123.468058933792,154.310365384866,9,School,Pacific Ocean,43.24206908599075,-146.6751828673125,16636,Connected,Yes
2024-03-06,15:00:00,Node_295,44.4907091414844,188.636731654187,11,School,South Atlantic Ocean,-57.32676312777097,-6.046765145850486,9960,Connected,Yes
2024-03-06,16:00:00,Node_158,96.8587682814658,229.55244036694,10,Government Office,Canada,59.27167604397803,-113.6956896875958,8591,Connected,Yes
2024-03-06,17:00:00,Node_255,16.6987056538448,129.936130885212,14,School,Pacific Ocean,9.586143019297552,-102.63258672815428,15489,Unconnected,Yes
2024-03-06,18:00:00,Node_2,57.0592924661166,64.4691731586365,6,Health Center,French Polynesia,-25.48424958545918,-157.74848182227538,1403,Connected,Yes
2024-03-06,19:00:00,Node_277,66.3123709000593,292.155850043537,4,School,Saudi Arabia,21.62872208933609,55.518560856120814,4077,Unconnected,Yes
2024-03-06,20:00:00,Node_120,48.4788419585111,274.899281729312,0,School,Iran,32.2558171142185,53.26280285361807,313,Unconnected,Yes
2024-03-06,21:00:00,Node_142,20.612852703212,6.4846129561352,13,School,Indian Ocean,-37.75732826228493,90.48392345403158,19848,Unconnected,Yes
2024-03-06,22:00:00,Node_3,5.66396376387756,128.494132776177,7,School,Russia,58.4479846877519,165.41787174020214,573,Connected,No
2024-03-06,23:00:00,Node_230,104.809383084724,41.2735950276491,2,School,Kazakhstan,62.073017520673545,78.5726378711991,4671,Connected,Yes
2024-03-07,00:00:00,Node_299,34.5139249939088,17.7524489619761,6,Health Center,Atlantic Ocean,34.75244945934881,-17.28989132576035,1767,Connected,Yes
2024-03-07,01:00:00,Node_166,90.5183753450219,105.738168754066,6,School,Australia,-27.31682416874095,133.46636093231484,7721,Connected,Yes
2024-03-07,02:00:00,Node_244,149.242074094465,6.94332687513541,2,Government Office,Brazil,-23.283543993865564,-38.38243536594979,10970,Unconnected,Yes
2024-03-07,03:00:00,Node_90,142.597672932257,250.211223209775,12,School,Austria,47.63459567819331,13.143899061583,9371,Connected,Yes
2024-03-07,04:00:00,Node_288,123.29073973068,28.254673642159,5,School,Brazil,-11.393195235640476,-62.63706534880413,1944,Connected,Yes
2024-03-07,05:00:00,Node_181,74.5674742295197,285.863690439523,1,Health Center,Dominican Republic,16.74506925663185,-71.60601213569117,1116,Connected,Yes
2024-03-07,06:00:00,Node_72,86.3103059525665,26.9895605201689,14,School,Indian Ocean,10.31447422595778,91.61600376201947,18636,Unconnected,Yes
2024-03-07,07:00:00,Node_252,19.5038265217098,297.241195732819,8,School,Uruguay,-30.50991847217748,-56.275142691300815,4949,Connected,Yes
2024-03-07,08:00:00,Node_121,26.7358131759666,124.111586160677,3,Health Center,Namibia,-22.98245170515904,18.591951365627693,8000,Connected,Yes
2024-03-07,09:00:00,Node_74,50.2608753666503,152.285655111444,7,School,Pacific Ocean,-8.81717565057481,148.73343114435374,526,Connected,Yes
2024-03-07,10:00:00,Node_204,33.1878834532287,211.740863424873,7,School,Antarctica,-84.72622635798626,12.79391547864708,14276,Connected,Yes
2024-03-07,11:00:00,Node_222,28.9630742558212,186.132616166213,1,Government Office,Antarctica,-70.05060507109938,40.72433656593108,17511,Connected,No
2024-03-07,12:00:00,Node_213,126.136695573111,132.713203786633,5,School,Greenland,71.48261638133991,-74.2500603793441,16817,Unconnected,Yes
2024-03-07,13:00:00,Node_200,92.7372495534469,163.214962304077,10,School,Brazil,-1.6376779654981135,-70.15129633730736,1678,Connected,No
2024-03-07,14:00:00,Node_14,89.9489389870113,67.1939135181864,0,School,United States,28.71561218158521,-79.30162427616526,13933,Connected,Yes
2024-03-07,15:00:00,Node_124,125.34396727698,278.424628714163,4,School,Antarctica,-76.74784668377085,42.350350826034855,19560,Connected,Yes
2024-03-07,16:00:00,Node_48,100.436939165032,135.29774086649,11,School,Antarctica,-73.07680589286497,-51.4689545786664,10911,Connected,Yes
2024-03-07,17:00:00,Node_18,128.318923581221,279.804217828102,3,School,Norway,80.08107941117211,-1.9900868651535573,7327,Connected,No
2024-03-07,18:00:00,Node_181,140.220747010546,167.620322190602,10,Health Center,Dominican Republic,16.74506925663185,-71.60601213569117,1116,Connected,Yes
2024-03-07,19:00:00,Node_87,146.910480988683,298.482310086732,5,Government Office,Pacific Ocean,-61.60078834584182,-105.29187416631176,14058,Connected,No
2024-03-07,20:00:00,Node_21,23.8729414779175,185.647654300585,3,Health Center,Nepal,29.463823179196535,82.04164994059073,14169,Connected,Yes
2024-03-07,21:00:00,Node_119,58.092784086984,214.867550191607,5,School,Antarctica,-81.1325248313502,145.16863609157753,7127,Unconnected,Yes
2024-03-07,22:00:00,Node_260,17.8011131426835,212.146432364553,5,Health Center,Pacific Ocean,-5.598297785216133,-164.0004672844068,3354,Connected,Yes
2024-03-07,23:00:00,Node_76,118.197669585302,72.4298077578453,1,School,Caribbean,18.069729244133725,-62.076332418331816,16509,Connected,Yes
2024-03-08,00:00:00,Node_7,12.4804371328813,1.07066843121949,8,School,French Guiana,5.352001107793242,-53.81027016063706,3637,Connected,Yes
2024-03-08,01:00:00,Node_176,99.2258621092968,6.03755104579275,1,School,India,21.71576575030704,82.00937848063614,16615,Connected,Yes
2024-03-08,02:00:00,Node_113,93.8465305962527,261.367958510908,11,School,South Africa,-24.34752759082663,28.690991940396003,1493,Connected,Yes
2024-03-08,03:00:00,Node_202,55.4836712112191,99.0769510126095,3,Health Center,South Africa,-60.87170020687084,26.01238935132088,6849,Unconnected,Yes
2024-03-08,04:00:00,Node_211,30.8398770559636,12.8240229376346,9,School,Atlantic Ocean,12.976616362420271,-22.62780437650835,6237,Unconnected,Yes
2024-03-08,05:00:00,Node_154,59.4198150543618,218.94654166529,11,School,Venezuela,6.936198747486657,-67.30956136103441,1329,Connected,Yes
2024-03-08,06:00:00,Node_55,147.701399976298,131.749938641297,12,Health Center,France,45.159485982213454,3.810192142254635,16295,Unconnected,No
2024-03-08,07:00:00,Node_107,91.0073503981478,199.219586175329,7,School,Pacific Ocean,-19.243805553935687,160.32732888447435,7864,Connected,Yes
2024-03-08,08:00:00,Node_29,101.472461125802,81.7825257441636,0,School,Indian Ocean,-13.105581291156511,87.44136434779375,2566,Connected,Yes
2024-03-08,09:00:00,Node_218,65.1047797740744,40.094081968247,9,Health Center,Greenland,73.4301608104596,-63.077230761712215,8494,Connected,No
2024-03-08,10:00:00,Node_288,104.009925827139,45.6218213216129,10,School,Brazil,-11.393195235640476,-62.63706534880413,1944,Connected,Yes
2024-03-08,11:00:00,Node_178,60.8618683404662,54.8424222238264,6,School,Pacific Ocean,-66.61701500536083,-134.9489911507235,12438,Unconnected,No
2024-03-08,12:00:00,Node_240,42.7215851150439,240.391511675344,12,Health Center,Pacific Ocean,-28.93656328192752,-118.68207325719612,2577,Unconnected,Yes
2024-03-08,13:00:00,Node_154,51.6753191454881,11.8247477298005,4,School,Venezuela,6.936198747486657,-67.30956136103441,1329,Connected,Yes
2024-03-08,14:00:00,Node_209,75.6701869713344,96.9443443249891,8,Health Center,Indian Ocean,-27.66169691531382,73.27174432298744,8817,Connected,Yes
2024-03-08,15:00:00,Node_145,24.5308488744428,266.080399223722,2,School,Russia,89.10081957491218,164.33727678802927,10015,Unconnected,Yes
2024-03-08,16:00:00,Node_213,111.208214033558,162.07413942891,4,School,Greenland,71.48261638133991,-74.2500603793441,16817,Unconnected,Yes
2024-03-08,17:00:00,Node_259,77.8963202538337,55.5701866072291,3,School,Greenland,73.3882152385182,-80.75979663179534,10312,Connected,Yes
2024-03-08,18:00:00,Node_23,25.536832437951,256.845156197937,9,School,Pacific Ocean,-31.981692351757246,-119.04813796741058,5919,Connected,Yes
2024-03-08,19:00:00,Node_59,61.558875789452,120.066180793304,0,School,Philippines,11.52666426484508,130.3924036989309,5034,Unconnected,No
2024-03-08,20:00:00,Node_283,109.31760415724,228.052060731065,13,School,Indian Ocean,-3.3638576077007087,82.30977136492487,17899,Unconnected,Yes
2024-03-08,21:00:00,Node_275,48.9081538371748,77.1974552878965,0,School,Greenland,82.25697321863018,-77.09482350282619,13668,Connected,Yes
2024-03-08,22:00:00,Node_21,36.120956806742,207.870703091844,9,Health Center,Nepal,29.463823179196535,82.04164994059073,14169,Connected,Yes
2024-03-08,23:00:00,Node_136,96.7399694764163,103.573780535253,11,Health Center,Russia,65.46915438091713,153.2036071632391,1054,Connected,No
2024-03-09,00:00:00,Node_15,76.6803833911732,267.345420958873,1,Health Center,Russia,75.9298216951264,85.44717658889317,5767,Connected,Yes
2024-03-09,01:00:00,Node_293,125.382429974649,271.126042727611,5,School,Antarctica,-78.43779280352578,-34.739941296151216,596,Connected,Yes
2024-03-09,02:00:00,Node_177,71.7142484775924,30.8940991864822,3,School,Pacific Ocean,82.67173942381388,-175.0340592256304,14288,Unconnected,No
2024-03-09,03:00:00,Node_44,47.0469211580772,270.620265732684,1,Health Center,Russia,47.91447305459991,136.01704201686863,1094,Connected,Yes
2024-03-09,04:00:00,Node_17,48.3759308417874,68.9212855420086,1,School,Pacific Ocean,-36.29800470039824,-161.28468053834752,8711,Connected,Yes
2024-03-09,05:00:00,Node_202,99.4583497940808,256.578948351323,3,Health Center,South Africa,-60.87170020687084,26.01238935132088,6849,Unconnected,Yes
2024-03-09,06:00:00,Node_51,9.42191533417166,200.857252715053,6,Health Center,Greenland,77.69676721734211,-61.87462744439159,4580,Connected,Yes
2024-03-09,07:00:00,Node_131,99.5121188045137,34.4957804253236,7,School,India,9.095104348078609,69.76066563945446,1293,Connected,Yes
2024-03-09,08:00:00,Node_28,92.1002547424313,296.988812579655,9,School,South Atlantic Ocean,-69.09277668767005,-36.542922377290125,11306,Connected,Yes
2024-03-09,09:00:00,Node_50,66.8591839726933,247.84548242615,2,School,Atlantic Ocean,13.06353384499252,-12.407162056834466,3135,Connected,Yes
2024-03-09,10:00:00,Node_55,35.8864996503252,28.9972264719557,6,Health Center,France,45.159485982213454,3.810192142254635,16295,Unconnected,No
2024-03-09,11:00:00,Node_38,97.0098340651424,64.2694345907082,12,School,Myanmar,13.572875711479597,95.77261580035082,10516,Unconnected,Yes
2024-03-09,12:00:00,Node_90,96.1351758150571,77.5126894207679,4,School,Austria,47.63459567819331,13.143899061583,9371,Connected,Yes
2024-03-09,13:00:00,Node_272,65.4968152005421,17.0414259113249,3,School,Algeria,26.458309394054357,2.4729093594201004,5353,Unconnected,Yes
2024-03-09,14:00:00,Node_138,148.41911976579,267.073960111565,5,Government Office,Democratic Republic of the Congo,-6.718761068232624,21.57176530069032,7941,Unconnected,Yes
2024-03-09,15:00:00,Node_234,21.3617110570568,37.5589217326906,12,Health Center,Canada,60.52380532629792,-101.1273044141386,15119,Connected,Yes
2024-03-09,16:00:00,Node_58,43.9053999705452,90.6511313573212,11,Health Center,Mexico,20.36476208167994,-108.57113978669008,7585,Connected,Yes
2024-03-09,17:00:00,Node_236,22.928901894692,207.2635633309,12,School,Pacific Ocean,-73.12358847225691,123.10775177386272,8948,Unconnected,Yes
2024-03-09,18:00:00,Node_296,85.1775130903211,183.995384627986,3,School,China,43.02883803069082,101.68278534109078,1845,Connected,No
2024-03-09,19:00:00,Node_22,144.741681782748,79.5634932939422,14,School,Democratic Republic of the Congo,-9.401139964029468,25.70423899300636,17342,Unconnected,Yes
2024-03-09,20:00:00,Node_274,16.2930464298799,147.144528106486,11,Health Center,Indian Ocean,-19.70300444163179,86.63593821347871,17626,Connected,Yes
2024-03-09,21:00:00,Node_188,138.251966243777,235.008370411202,13,Health Center,Pacific Ocean,81.57449093209664,-148.05839123643827,19291,Connected,No
2024-03-09,22:00:00,Node_204,141.321921265389,118.18341919012,0,School,Antarctica,-84.72622635798626,12.79391547864708,14276,Connected,Yes
2024-03-09,23:00:00,Node_67,81.1832819903598,49.4660056661153,5,Health Center,Russia,76.09116662674631,-171.968029793321,14157,Unconnected,Yes
2024-03-10,00:00:00,Node_36,135.537010033334,120.391835020899,3,School,Antarctica,-71.25946604450195,111.39615690856004,5932,Connected,Yes
2024-03-10,01:00:00,Node_179,25.7936830651845,72.0621158408463,13,School,Chile,-72.20089382349616,-30.59671559486412,10076,Connected,Yes
2024-03-10,02:00:00,Node_282,73.2191091386512,15.2128566115601,0,School,South Africa,-73.75559705979386,25.7556435462198,2178,Unconnected,Yes
2024-03-10,03:00:00,Node_104,13.3992133969827,259.923045608026,12,School,United States,47.43267262369238,-122.28183013578024,16378,Unconnected,Yes
2024-03-10,04:00:00,Node_193,49.6671211989293,135.127640038579,11,School,Antarctica,-78.15973453306174,64.86987189688517,19945,Connected,No
2024-03-10,05:00:00,Node_127,39.4987536735937,250.654525569944,8,Government Office,Pacific Ocean,15.545651048574598,150.09728318542017,2671,Connected,Yes
2024-03-10,06:00:00,Node_31,112.734464242415,7.99388757141093,10,Health Center,United States,32.75713573499803,-74.7389026423518,374,Connected,Yes
2024-03-10,07:00:00,Node_116,120.962735311008,111.291392761833,12,Government Office,Antarctica,-86.37379544377701,83.05013713529672,15107,Connected,Yes
2024-03-10,08:00:00,Node_20,134.676203935835,197.773279569641,6,School,South Atlantic Ocean,-56.44627595204656,3.653382984386468,372,Connected,Yes
2024-03-10,09:00:00,Node_133,66.2033144740544,239.594299425356,9,School,Canada,60.54208893606631,-125.87744688226026,4514,Connected,No
2024-03-10,10:00:00,Node_254,130.309883006573,298.543901153467,7,School,China,41.92949813579765,120.2987570884988,18504,Connected,No
2024-03-10,11:00:00,Node_251,104.797445126863,123.076099578956,14,School,Saudi Arabia,22.655886073167537,44.940787837129335,7381,Connected,Yes
2024-03-10,12:00:00,Node_59,115.412658321707,185.512487956485,1,School,Philippines,11.52666426484508,130.3924036989309,5034,Unconnected,No
2024-03-10,13:00:00,Node_157,87.5392170881562,131.886992790538,4,School,Pacific Ocean,4.827651211612761,135.44694332959455,5410,Connected,Yes
2024-03-10,14:00:00,Node_150,1.88855721359308,4.82383090920005,5,School,Argentina,-41.8312535940036,-68.62517795709955,18267,Connected,Yes
2024-03-10,15:00:00,Node_268,80.9462071358194,5.64753563459023,13,School,Brazil,-12.435548372787052,-46.90759230355076,9083,Connected,Yes
2024-03-10,16:00:00,Node_176,14.2950169273268,232.652738989028,8,School,India,21.71576575030704,82.00937848063614,16615,Connected,Yes
2024-03-10,17:00:00,Node_14,9.96515096588315,39.6774165907598,1,School,United States,28.71561218158521,-79.30162427616526,13933,Connected,Yes
2024-03-10,18:00:00,Node_285,36.3081347520764,33.9911151137133,1,School,Atlantic Ocean,-7.74533073802624,0.6818793451676584,15842,Unconnected,No
2024-03-10,19:00:00,Node_53,15.1627772220866,206.023878652274,6,Health Center,Antarctica,-73.85172529983565,177.05462828999396,9829,Connected,No
2024-03-10,20:00:00,Node_122,139.296177546228,187.298343188474,4,Health Center,Pacific Ocean,-31.93214635505809,-131.37274055396546,1037,Connected,Yes
2024-03-10,21:00:00,Node_161,38.3255312294787,298.364626150253,12,School,Argentina,-45.34505122153871,-61.65917609695924,7724,Connected,Yes
2024-03-10,22:00:00,Node_47,69.9608009034269,138.955164646927,13,School,Greenland,82.1733673424431,-70.91839843860608,7366,Unconnected,Yes
2024-03-10,23:00:00,Node_243,66.1192571607354,85.9849097162781,11,Health Center,Canada,65.4095106834832,-78.10139036253065,18998,Connected,No
2024-03-11,00:00:00,Node_154,56.5217850315109,106.633790352161,13,School,Venezuela,6.936198747486657,-67.30956136103441,1329,Connected,Yes
2024-03-11,01:00:00,Node_87,85.9411753655021,164.987275346427,0,Government Office,Pacific Ocean,-61.60078834584182,-105.29187416631176,14058,Connected,No
2024-03-11,02:00:00,Node_67,23.6947436978591,117.082766090229,2,Health Center,Russia,76.09116662674631,-171.968029793321,14157,Unconnected,Yes
2024-03-11,03:00:00,Node_129,108.832200805922,262.728860413238,6,School,Atlantic Ocean,28.270821397349096,-2.181569237418074,18650,Connected,No
2024-03-11,04:00:00,Node_92,1.67590266318961,28.2998506684596,1,School,Sudan,17.77883847232839,37.63365910922786,15148,Connected,Yes
2024-03-11,05:00:00,Node_218,82.5138852889916,217.660317930897,8,Health Center,Greenland,73.4301608104596,-63.077230761712215,8494,Connected,No
2024-03-11,06:00:00,Node_185,58.2235841625086,271.747763194339,7,Health Center,India,20.921208660930983,61.58815066761227,10972,Connected,Yes
2024-03-11,07:00:00,Node_177,145.193165784714,183.920321617244,0,School,Pacific Ocean,82.67173942381388,-175.0340592256304,14288,Unconnected,No
2024-03-11,08:00:00,Node_7,43.3277673175614,169.958242362409,9,School,French Guiana,5.352001107793242,-53.81027016063706,3637,Connected,Yes
2024-03-11,09:00:00,Node_68,143.69920719293,98.805899201437,5,Health Center,Pacific Ocean,-41.73959438378954,-129.0638783191277,17940,Connected,Yes
2024-03-11,10:00:00,Node_219,67.2462915536407,90.0944065477204,6,Health Center,Antarctica,-84.41910978993657,-148.19267708611102,12879,Connected,Yes
2024-03-11,11:00:00,Node_276,60.9428496571931,229.158885552516,0,Health Center,Turkey,42.4109821030961,28.76270182410792,15700,Connected,No
2024-03-11,12:00:00,Node_72,143.727577611566,9.34151134780823,9,School,Indian Ocean,10.31447422595778,91.61600376201947,18636,Unconnected,Yes
2024-03-11,13:00:00,Node_222,36.8193542719996,235.873334938632,4,Government Office,Antarctica,-70.05060507109938,40.72433656593108,17511,Connected,No
2024-03-11,14:00:00,Node_192,35.4260733159425,229.673824265091,7,School,Greenland,79.4978724896371,-67.57333344452375,17638,Connected,Yes
2024-03-11,15:00:00,Node_236,141.117233258159,174.578521250294,11,School,Pacific Ocean,-73.12358847225691,123.10775177386272,8948,Unconnected,Yes
2024-03-11,16:00:00,Node_262,94.0995168938246,25.0962330814535,1,Government Office,Indian Ocean,-32.11730664940634,91.80209531286972,10586,Unconnected,Yes
2024-03-11,17:00:00,Node_170,11.5539699949214,102.660650214424,5,School,Angola,-20.258492329697404,-22.673525843263263,18983,Connected,Yes
2024-03-11,18:00:00,Node_178,21.5886522653319,111.120871869252,3,School,Pacific Ocean,-66.61701500536083,-134.9489911507235,12438,Unconnected,No
2024-03-11,19:00:00,Node_274,122.902540261296,287.876383797533,5,Health Center,Indian Ocean,-19.70300444163179,86.63593821347871,17626,Connected,Yes
2024-03-11,20:00:00,Node_83,58.4839903374649,152.346538284857,8,School,Taiwan,23.490552508423026,121.60503441587936,2358,Connected,Yes
2024-03-11,21:00:00,Node_82,117.384876668532,163.881487745972,13,Health Center,Indian Ocean,-49.46118857430042,103.93333810660948,6075,Connected,Yes
2024-03-11,22:00:00,Node_120,110.625364930658,201.263254577799,0,School,Iran,32.2558171142185,53.26280285361807,313,Unconnected,Yes
2024-03-11,23:00:00,Node_17,25.4624699415579,84.1931688368415,12,School,Pacific Ocean,-36.29800470039824,-161.28468053834752,8711,Connected,Yes
